,genres,id,vote_average,release_year,revenue_adj,original_title
7118,Drama|Comedy|Music,12109,6.8,2004,139249.204125341,It's All Gone Pete Tong
7119,Drama,13416,7.2,2004,70716616.20970641,Friday Night Lights
7120,Comedy|Crime|Thriller,5516,5.8,2004,0.0,The Ladykillers
7121,Comedy|Drama|Romance,9688,5.8,2004,23187988.2726818,Melinda and Melinda
7122,Drama|Comedy|Romance,4599,5.9,2004,57397421.7539996,Raising Helen
7123,Drama|Romance,11162,6.3,2004,0.0,The Merchant of Venice
7124,Comedy|Drama|Romance,15184,5.9,2004,0.0,A Good Woman
7125,Comedy|Drama,20912,5.2,2004,421527.266615009,She Hate Me
7126,Action|Drama|Thriller,15644,5.9,2004,19170446.7057207,Paparazzi
7127,TV Movie|Drama,34843,6.5,2004,0.0,Hawking
7128,Action|Comedy|Romance|Thriller,11141,5.6,2004,0.0,Laws of Attraction
7129,Music|Drama|Romance,14024,5.9,2004,17163733.1439427,Raise Your Voice
7130,Action,11188,6.2,2004,0.0,Ring of the Nibelungs
7131,Comedy,39386,5.8,2004,0.0,L'enquÃªte corse
7132,Drama|Romance,11632,5.5,2004,18614105.6142065,Vanity Fair
7133,Family|Adventure|Animation,34942,7.1,2004,0.0,Balto III: Wings of Change
7134,Drama,11184,6.3,2004,0.0,Kinsey
7135,Adventure|Drama|Family,1997,6.8,2004,71774237.1193908,Deux frÃ¨res
7136,Drama|History|Thriller,842,6.1,2004,4084382.80116478,The Assassination of Richard Nixon
7137,Animation|Family|Comedy,12902,6.3,2004,0.0,Scooby-Doo! and the Loch Ness Monster
7138,Drama|Thriller|Romance,5460,4.3,2004,0.0,Cruel Intentions 3
7139,Drama|Thriller,1126,7.1,2004,0.0,In My Father's Den
7140,Drama|Mystery|Thriller,10742,5.6,2004,14454578.8075225,The Clearing
7141,Documentary|Music,11401,6.6,2004,0.0,Metallica: Some Kind of Monster
7142,Action,10718,4.8,2004,53735043.0054,Torque
7143,Drama|History,14292,6.8,2004,74399051.1382369,Miracle
7144,Comedy,31063,5.5,2004,0.0,The Calcium Kid
7145,Mystery|Thriller|Crime,16617,6.3,2004,24415168.3504637,Mindhunters
7146,Action|Thriller,9636,6.1,2004,0.0,Control
7147,Drama,11171,7.1,2004,1760489.98356993,Mysterious Skin
7148,Drama|Comedy|Family|Foreign,17452,6.4,2004,0.0,Pride
7149,Drama|Comedy|Romance,10609,6.7,2004,0.0,The Life and Death of Peter Sellers
7150,Adventure|Animation|Family,13932,7.3,2004,0.0,Jack-Jack Attack
7151,Drama,49007,6.3,2004,0.0,Iron Jawed Angels
7152,Comedy,12657,4.8,2004,17111589.154124,Soul Plane
7153,Drama,24653,7.3,2004,0.0,Le conseguenze dell'amore
7154,Horror|Thriller,17209,5.8,2004,0.0,Madhouse
7155,Comedy|Horror,11217,5.1,2004,5774137.60619743,Club Dread
7156,Drama|Crime,9830,4.5,2004,0.0,Haven
7157,Animation|Family,16394,6.1,2004,0.0,Winnie the Pooh: Springtime with Roo
7158,Comedy|Romance,14844,6.2,2004,13.8533447977457,Chasing Liberty
7159,Crime|Thriller,8080,5.1,2004,15007790.1975579,Suspect Zero
7160,Drama|Romance,39850,4.3,2004,0.0,Eros
7161,Comedy|Crime,12634,4.9,2004,7860099.226891001,The Big Bounce
7162,Drama|Family,8981,6.0,2004,0.0,Dear Frankie
7163,Action|Drama,21115,6.6,2004,0.0,Fighter in the Wind
7164,Drama|Fantasy|Science Fiction,30698,6.7,2004,0.0,The Five People You Meet In Heaven
7165,Comedy,10710,4.9,2004,0.0,Envy
7166,Drama,26579,5.6,2004,203359.020513109,The Heart is Deceitful Above All Things
7167,Comedy|Drama,16232,5.1,2004,25167258.3584155,Mr. 3000
7168,Comedy,25126,6.7,2004,0.0,Six Shooter
7169,Comedy,15673,6.8,2004,13092583.7503959,Connie and Carla
7170,Comedy|Romance,16428,6.1,2004,0.0,Breakin' All the Rules
7171,Drama|Mystery|Science Fiction|Thriller,11099,5.4,2004,632681.10246765,The Final Cut
7172,Mystery|Action|Drama|Thriller|Crime,11169,6.2,2004,9365683.04840081,Spartan
7173,Comedy,17047,5.3,2004,33269956.204959303,Agent Cody Banks 2: Destination London
7174,Comedy|Family,19084,5.3,2004,35995048.814569205,Johnson Family Vacation
7175,Action|Horror|Comedy|Science Fiction|Thriller,33641,3.9,2004,0.0,Frankenfish
7176,Drama|Horror|Thriller,12483,4.2,2004,0.0,Riding the Bullet
7177,Comedy|Drama|Romance,26108,6.7,2004,896647.352025497,Stage Beauty
7178,Documentary|Comedy|Drama,9372,6.5,2004,32988367.346373305,Super Size Me
7179,Romance|Drama,18923,6.4,2004,1788183.97426602,A Home at the End of the World
7180,Comedy|Romance|Drama,14846,5.2,2004,25438010.4380335,Little Black Book
7181,Romance|Drama|Comedy,44524,7.5,2004,0.0,Rois et reine
7182,Comedy|Drama|Family,15045,4.3,2004,0.0,Fat Albert
7183,Romance|Drama,8842,4.8,2004,7635825.11906949,Against the Ropes
7184,Drama|Romance|Foreign,16729,6.0,2004,13665195.595375098,Non ti muovere
7185,Comedy,14681,5.7,2004,0.0,Eating Out
7186,Drama,9953,6.7,2004,2125634.13685811,A Love Song for Bobby Long
7187,Comedy,36592,7.0,2004,0.0,Suwingu gÃ¢ruzu
7188,Action|Comedy,11413,5.7,2004,0.0,Employee of the Month
7189,Comedy|Romance,19316,6.3,2004,0.0,Saving Face
7190,Adventure|Drama|Fantasy,9795,6.1,2004,0.0,Earthsea
7191,Comedy,9965,5.6,2004,0.0,"Wake Up, Ron Burgundy: The Lost Movie"
7192,Comedy,13702,5.5,2004,2209800.13317682,A Dirty Shame
7193,Action|Drama,32528,5.6,2004,0.0,Spartacus
7194,Action|Thriller,36272,4.3,2004,0.0,Out of Reach
7195,Drama|Romance,34308,6.0,2004,0.0,Modigliani
7196,Drama,10296,6.9,2004,0.0,The Football Factory
7197,Drama|Action|Thriller,11128,6.0,2004,86054330.740295,Ladder 49
7198,Drama|Thriller,18165,5.6,2004,0.0,The 24th Day
7199,Adventure|Comedy|Family|Fantasy|TV Movie,34560,5.4,2004,0.0,Halloweentown High
7200,Comedy|Family|Music|TV Movie,115626,5.1,2004,0.0,Stuck in the Suburbs
7201,Documentary,8357,5.9,2004,11544453.998121401,What the #$*! Do We (K)now!?
7202,Animation|Fantasy,10927,5.2,2004,0.0,Back to Gaya
7203,Adventure|Fantasy|Animation|Action|Comedy,11052,5.5,2004,33675645.6351343,YÅ«giÅ Dyueru MonsutÄzu Hikari no Piramiddo
7204,Drama,26,6.4,2004,0.0,LaLehet Al HaMayim
7205,Family|Action|Adventure,20483,5.2,2004,19282544.5084879,Catch That Kid
7206,Horror,15483,4.9,2004,1707473.23302896,Il cartaio
7207,Romance|Comedy|Drama|Family,26463,5.8,2004,0.0,A Boyfriend for Christmas
7208,Action|Animation|Science Fiction|Thriller,2791,5.7,2004,0.0,The Chronicles of Riddick: Dark Fury
7209,Drama,9692,6.4,2004,5400963.13070815,The Woodsman
7210,Action|Drama|Crime,21776,6.4,2004,0.0,Le Convoyeur
7211,Horror|Thriller|Western,19592,5.8,2004,0.0,Dead Birds
7212,Drama|Thriller|Romance,9709,5.5,2004,0.0,My Summer of Love
7213,Drama|Thriller,16131,5.9,2004,165774.896076825,Undertow
7214,Action|Drama|Thriller,23520,5.5,2004,0.0,Unstoppable
7215,Action|Comedy|Romance|Science Fiction|Thriller,13905,6.8,2004,0.0,Farscape The Peacekeeper Wars
7216,Drama,1944,5.6,2004,0.0,The Door in the Floor
7217,Action|Comedy|Thriller,14198,6.4,2004,0.0,Criminal
7218,Mystery|Horror|Thriller,16764,5.1,2004,0.0,The Toolbox Murders
7219,Drama|Foreign,31165,6.7,2004,0.0,Inside I'm Dancing
7220,Family|Comedy,31117,2.1,2004,10516214.8783076,Superbabies: Baby Geniuses 2
7221,Documentary,291,6.9,2004,3654974.13580526,Riding Giants
7222,Drama|Thriller|Mystery,9391,5.2,2004,0.0,Enduring Love
7223,Drama,15058,6.7,2004,0.0,Speak
7224,Drama|Comedy|Romance|Foreign,20495,6.8,2004,0.0,Mujhse Shaadi Karogi
7225,Crime|Drama,12281,7.3,2004,697219.218098748,Mean Creek
7226,Adventure|Action|Comedy|Science Fiction,10257,5.2,2004,0.0,Chin Kei Bin 2 - Fa Tou Tai Kam
7227,Drama|Romance,1404,6.1,2004,0.0,Ae Fond Kiss...
7228,Drama|Romance,23601,6.4,2004,2352234.45216024,We Don't Live Here Anymore
7229,Drama|Thriller|Crime,12877,7.3,2004,0.0,Dead Man's Shoes
7230,Drama|Horror|Science Fiction|Mystery,3057,5.8,2004,0.0,Frankenstein
7231,Drama|Music,15237,6.1,2004,0.0,De-Lovely
7232,Comedy,20147,7.4,2004,0.0,Dave Chappelle: For What it's Worth
7233,Action|Comedy|Foreign,39788,6.8,2004,0.0,Vinci
7234,Comedy,16784,4.8,2004,16162235.59737,Welcome to Mooseport
7235,Horror|Science Fiction,10838,2.3,2004,0.0,Dracula 3000
7236,Comedy,17871,6.6,2004,0.0,Chris Rock: Never Scared
7237,Drama,24747,5.9,2004,0.0,Bobby Jones: Stroke of Genius
7238,Horror|Thriller|Mystery,8555,5.6,2004,0.0,Creep
7239,Action|Adventure|Animation|Family,51786,6.1,2004,0.0,Kim Possible: A Sitch in Time
7240,Drama,12703,5.5,2004,0.0,The Brown Bunny
7241,TV Movie|Drama,70476,6.7,2004,0.0,Gracie's Choice
7242,Documentary,44345,7.4,2004,0.0,The Cutting Edge: The Magic of Movie Editing
7243,Comedy|Drama,16358,5.9,2004,0.0,Eulogy
7244,Action|Adventure|Crime|Drama|Thriller,20304,6.1,2004,6837780.10308735,Never Die Alone
7245,TV Movie|Drama,20544,6.8,2004,0.0,Something the Lord Made
7246,Horror|Science Fiction|Thriller,18442,4.4,2004,0.0,Decoys
7247,Documentary,49870,7.6,2004,0.0,The Power of Nightmares
7248,Horror|Romance|Comedy,9976,5.2,2004,0.0,Satan's Little Helper
7249,Comedy|Thriller|Crime|Foreign,9534,6.5,2004,0.0,Crimen Ferpecto
7250,Comedy,20200,5.8,2004,950406.410958549,Narco
7251,TV Movie|Comedy|Adventure|Family,34765,4.8,2004,0.0,Zenon: Z3
7252,Action|Comedy,540,5.0,2004,0.0,D.E.B.S.
7253,Drama,14114,5.1,2004,0.0,You Got Served
7254,Documentary|History,14463,7.5,2004,0.0,Alone in the Wilderness
7255,Comedy|Drama,13073,6.4,2004,0.0,Palindromes
7256,Drama|Documentary,89049,7.5,2004,0.0,SoupÃ§ons
7257,Comedy|Romance,10271,6.8,2004,0.0,Mensonges Et Trahisons Et Plus Si AffinitÃ©s...
7258,Thriller|Mystery|Science Fiction,11588,5.8,2004,0.0,The I Inside
7259,Comedy|Drama,25248,6.3,2004,0.0,Saint Ralph
7260,Comedy,12540,5.1,2004,0.0,Bring It On Again
7261,Action|Adventure|Comedy|Crime|Foreign,14399,7.4,2004,0.0,Matando Cabos
7262,Drama|Family,15397,6.4,2004,0.0,I Am David
7263,Action,21665,5.7,2004,0.0,Khakee
7264,Documentary|Music,1843,6.8,2004,146691.91361793,DiG!
7265,Drama|Music,59474,6.7,2004,0.0,Cazuza - O tempo nÃ£o pÃ¡ra
7266,Comedy,102341,5.2,2004,0.0,In questo mondo di ladri
7267,Documentary|Adventure,203766,7.0,2004,0.0,Long Way Round
7268,Documentary,1392,6.4,2004,4057946.00150909,Born into Brothels
7269,Drama|Crime,238,8.3,1972,1277913732.38977,The Godfather
7270,Drama|Adventure|Thriller,10669,7.0,1972,240507830.44542202,Deliverance
7271,Action|Science Fiction,1688,6.1,1972,50581241.034214206,Conquest of the Planet of the Apes
7272,Drama|Music|Romance,10784,6.9,1972,0.0,Cabaret
7273,Crime|Drama|Mystery|Thriller,573,6.9,1972,65703467.735164896,Frenzy
7274,Western,14881,6.2,1972,33008170.695523303,Joe Kidd
7275,Adventure|Drama|Science Fiction,811,6.1,1972,0.0,Silent Running
7276,Comedy|Drama|Fantasy|Science Fiction,24559,6.0,1972,0.0,Slaughterhouse-Five
7277,Comedy,692,6.3,1972,31287365.5881737,Pink Flamingos
7278,Comedy,11624,6.5,1972,93947041.9620932,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask
7279,Horror,32613,6.6,1972,0.0,Horror Express
7280,Horror|Thriller,15516,6.1,1972,0.0,The Last House on the Left
7281,Comedy|Romance,6949,7.3,1972,0.0,"What's Up, Doc?"
7282,Action|Drama|Western,11943,7.0,1972,0.0,Jeremiah Johnson
7283,Action|Adventure|Western,26119,6.6,1972,0.0,Chato's Land
7284,Action|Adventure,551,7.7,1972,440959531.356979,The Poseidon Adventure
7285,Action|Crime|Thriller,19403,6.5,1972,0.0,The Mechanic
7286,Thriller|Mystery,993,7.1,1972,0.0,Sleuth
7287,Action|Adventure|Drama|Western,15573,6.6,1972,39109206.985217206,The Cowboys
7288,Action|Crime|Thriller,5916,7.2,1972,306783033.070223,The Getaway
7289,Comedy|Family,24236,7.6,1972,0.0,"Now You See Him, Now You Don't"
7290,Horror,38939,8.0,1972,0.0,Tales from the Crypt
7291,Comedy|Drama|Romance,11610,7.2,1972,0.0,"Play It Again, Sam"
7292,Crime|Drama|Romance|Thriller,22784,5.8,1972,0.0,Boxcar Bertha
7293,Music|Documentary,25771,7.4,1972,0.0,Pink Floyd: Live at Pompeii
7294,Comedy,19252,5.7,1972,0.0,Carry On Abroad
7295,Comedy|Drama|Romance,12530,6.5,1972,0.0,Avanti!
7296,Animation|Comedy|Drama,12593,6.3,1972,0.0,Fritz the Cat
7297,Comedy|Drama,21711,6.7,1972,0.0,The Candidate
7298,Action|Crime|Drama|Thriller,23847,5.9,1972,0.0,Across 110th Street
7299,Family,15242,6.0,1972,0.0,"Snoopy, Come Home"
7300,Action|Comedy|Western,33638,6.0,1972,0.0,The Life and Times of Judge Roy Bean
7301,Drama|Horror|Mystery,35280,5.3,1972,0.0,The Other
7302,Horror|Thriller|Mystery,25993,5.7,1972,0.0,Asylum
7303,Horror|Thriller,30566,6.1,1972,0.0,Blacula
7304,Crime|Action,40022,6.6,1972,0.0,Milano Calibro 9
7305,Comedy,24571,5.8,1972,0.0,Carry On Matron
7306,Horror|Science Fiction,38761,5.7,1972,0.0,Night of the Lepus
7307,Comedy|Horror,18250,6.2,1972,0.0,Dr. Phibes Rises Again
7308,Drama,16993,5.9,1972,0.0,Fat City
7309,Adventure|Action|Science Fiction,1891,8.0,1980,1424626187.77282,The Empire Strikes Back
7310,Horror|Thriller,694,7.9,1980,116471589.37108201,The Shining
7311,Comedy|Romance,813,7.0,1980,220821131.35535,Airplane!
7312,Music|Comedy|Action|Crime,525,7.3,1980,304902523.975077,The Blues Brothers
7313,Romance|Adventure|Drama,5689,5.8,1980,155727481.499572,The Blue Lagoon
7314,Drama,1578,7.4,1980,60858845.3171896,Raging Bull
7315,Action|Adventure|Fantasy|Science Fiction,8536,6.3,1980,286263354.21673703,Superman II
7316,Horror,4488,6.4,1980,158112870.402147,Friday the 13th
7317,Drama,3537,5.8,1980,56103464.7999053,Fame
7318,Science Fiction,3604,5.8,1980,71728658.4567202,Flash Gordon
7319,Drama|History,1955,7.6,1980,68825702.11923729,The Elephant Man
7320,Action|Adventure|Comedy,13612,6.3,1980,110274095.009124,Cheech & Chong's Next Movie
7321,Action|Comedy,12705,5.0,1980,174989358.963198,Smokey and the Bandit II
7322,Comedy,10765,6.2,1980,0.0,Private Benjamin
7323,Action|Comedy,8393,7.2,1980,0.0,The Gods Must Be Crazy
7324,Horror,790,6.2,1980,56567928.92321911,The Fog
7325,TV Movie|Family|Drama,38602,6.5,1980,0.0,Little Lord Fauntleroy
7326,Comedy,11977,6.5,1980,105434890.693544,Caddyshack
7327,Horror|Mystery|Thriller,11033,6.7,1980,84405926.3814362,Dressed to Kill
7328,Action|Comedy,14475,5.8,1980,30999169.9382706,Used Cars
7329,Horror|Thriller,16395,6.2,1980,0.0,Inferno
7330,Comedy,21629,6.7,1980,268043523.07092598,Stir Crazy
7331,Action|Comedy|Drama|Romance|Western,21866,4.9,1980,0.0,Bronco Billy
7332,Action|Drama|History|Western,10935,6.0,1980,9219667.88534299,Heaven's Gate
7333,Horror|Thriller,40969,5.4,1980,0.0,Terror Train
7334,Action|Comedy,19267,6.3,1980,0.0,The Big Brawl
7335,Action|Science Fiction,8738,5.7,1980,44050690.655283004,The Final Countdown
7336,Drama,37997,6.2,1980,0.0,Permanent Vacation
7337,Science Fiction|Drama|Fantasy|Romance,16633,6.5,1980,0.0,Somewhere in Time
7338,Action|Adventure|Comedy|Family|Music,11335,5.4,1980,0.0,Popeye
7339,Fantasy|Comedy|Family|Adventure,12129,5.9,1980,0.0,Herbie Goes Bananas
7340,Action|Adventure|Comedy,17169,5.9,1980,187041310.19039,Any Which Way You Can
7341,Drama|Action|Thriller|Crime|Foreign,14807,7.1,1980,0.0,The Long Good Friday
7342,Adventure|Action|Thriller|Foreign,20681,5.0,1980,0.0,The Dogs of War
7343,Mystery|Drama|Fantasy|Science Fiction|Thriller,11542,6.0,1980,52534127.9205299,Altered States
7344,Western|Drama,17496,6.5,1980,0.0,Urban Cowboy
7345,Action|Thriller|Crime|Drama,37835,5.8,1980,0.0,The Exterminator
7346,Crime|Thriller|Mystery,6028,5.9,1980,29106404.282134198,The Mirror Crack'd
7347,Drama|War,16121,6.4,1980,19067922.9696364,The Big Red One
7348,Thriller|Drama|Crime|Romance,2768,5.8,1980,60180597.3004603,American Gigolo
7349,Action|Drama|Mystery|Thriller,27958,5.7,1980,0.0,Cruising
7350,Horror|Science Fiction|Thriller,33518,5.1,1980,0.0,Alligator
7351,Comedy,19494,6.4,1980,0.0,Nine to Five
7352,Crime|Drama|Romance,23954,6.6,1980,33683195.8408535,Atlantic City
7353,Action|Comedy,11563,7.1,1980,0.0,å¸«å¼Ÿå‡ºé¦¬
7354,Drama,16619,6.8,1980,0.0,Ordinary People
7355,Comedy|Drama|Romance,11337,6.3,1980,27489683.764209498,Stardust Memories
7356,Action|Drama|Western,5917,5.2,1980,0.0,Tom Horn
7357,Drama|Family,21873,5.9,1980,59490717.306165196,My Bodyguard
7358,Drama|Mystery|Thriller,33214,5.8,1980,0.0,Bad Timing
7359,Science Fiction|Thriller,19761,4.9,1980,0.0,Saturn 3
7360,Adventure|Action,15119,6.8,1980,0.0,Shogun Assassin
7361,Horror|Mystery|Thriller,36599,6.4,1980,39151384.2608971,Prom Night
7362,History|Adventure|Drama,323636,6.2,1980,0.0,ShÅgun
7363,Drama|History|War,13783,5.9,1980,0.0,Breaker Morant
7364,Action|Comedy|Crime|Mystery,26200,5.1,1980,0.0,The Nude Bomb
7365,Crime|Drama,1623,6.9,1980,98225403.6992123,Brubaker
7366,Comedy|Drama|Horror|Thriller,18910,6.3,1980,0.0,The Ninth Configuration
7367,Science Fiction,14460,6.0,1980,29106404.282134198,Battle Beyond the Stars
7368,Comedy|Romance,28124,5.9,1980,0.0,Seems Like Old Times
7369,Drama|Music,16769,7.1,1980,0.0,Coal Miner's Daughter
7370,Fantasy|Music|Romance,15668,5.3,1980,59460666.266762294,Xanadu
7371,Western|History,14729,6.0,1980,41794650.613338,The Long Riders
7372,Horror,27346,5.7,1980,0.0,Maniac
7373,Horror|Science Fiction,29343,6.3,1980,0.0,Humanoids from the Deep
7374,Fantasy|Horror|Thriller|Science Fiction|Mystery,21970,6.3,1980,13230183.764606401,The Watcher in the Woods
7375,Action|Drama|Thriller,5922,6.2,1980,0.0,The Hunter
7376,Action|Adventure|Comedy|Drama,13005,5.5,1980,17620956.293558702,Where the Buffalo Roam
7377,Adventure|Horror|Mystery|Thriller,31703,5.7,1980,0.0,Death Ship
7378,Adventure|Action|Thriller,24825,3.6,1980,50197963.2396698,The Octagon
7379,Drama|Thriller,32020,5.4,1980,11642561.7128536,Foxes
7380,Comedy|Fantasy,16127,7.3,1980,0.0,Forbidden Zone
7381,Horror|Thriller,13550,6.3,1980,31752441.035055395,The Changeling
7382,Horror,39176,6.0,1980,0.0,The Awakening
7383,Drama|Action|Thriller|Crime,10889,6.7,1980,10742043.9628422,Gloria
7384,Action|Adventure|Comedy|Thriller,32030,6.1,1980,0.0,Hopscotch
7385,Action|Comedy|Drama|Thriller,42160,6.5,1980,0.0,The Stunt Man
7386,Comedy|Horror,30924,5.9,1980,0.0,Motel Hell
7387,Adventure|Fantasy|Action,285,6.8,2007,1010653507.9089099,Pirates of the Caribbean: At World's End
7388,Adventure|Fantasy|Family|Mystery,675,7.2,2007,986688860.379322,Harry Potter and the Order of the Phoenix
7389,Animation|Comedy|Family|Fantasy,2062,7.3,2007,655949691.961013,Ratatouille
7390,Action|Drama|Mystery|Thriller,2503,7.2,2007,465704233.56549597,The Bourne Ultimatum
7391,Crime|Drama|Thriller,6977,7.6,2007,180466328.779573,No Country for Old Men
7392,Drama|Horror|Action|Thriller|Science Fiction,6479,6.8,2007,615593163.691478,I Am Legend
7393,Action|Adventure|Mystery|Thriller,6637,6.0,2007,480994474.638433,National Treasure: Book of Secrets
7394,Fantasy|Action|Adventure,559,5.8,2007,936901700.2220801,Spider-Man 3
7395,Science Fiction|Horror|Thriller,5876,6.6,2007,60046269.2109614,The Mist
7396,Adventure|Fantasy|Romance|Family,2270,7.0,2007,142564220.404915,Stardust
7397,Action|Thriller,1991,6.7,2007,26331569.650064602,Death Proof
7398,Action|Thriller,1571,6.3,2007,403347991.139481,Live Free or Die Hard
7399,Action|Comedy|Crime|Thriller,5174,6.2,2007,271353876.066536,Rush Hour 3
7400,Adventure|Drama,5915,7.7,2007,59161765.45287629,Into the Wild
7401,Action|Adventure|War,1271,7.0,2007,444446100.355053,300
7402,Thriller|Action|Fantasy|Horror,1250,5.2,2007,240556981.559727,Ghost Rider
7403,Comedy|Drama|Romance,7326,6.9,2007,243368292.5498,Juno
7404,Adventure|Drama|Family,1265,6.9,2007,144695991.533647,Bridge to Terabithia
7405,Action|Drama|Mystery|Thriller|Crime,7485,6.9,2007,100641524.145416,Shooter
7406,Drama|Romance,4347,7.2,2007,135945055.154232,Atonement
7407,Drama,7345,7.8,2007,80117737.4528313,There Will Be Blood
7408,Horror|Science Fiction|Thriller,15212,4.1,2007,0.0,Species: The Awakening
7409,Drama|Crime,4982,7.3,2007,280232907.782652,American Gangster
7410,Crime|Action|Comedy,4638,7.2,2007,84736906.69985451,Hot Fuzz
7411,Fantasy|Adventure|Animation|Comedy|Family,810,5.8,2007,840239200.967451,Shrek the Third
7412,Drama|Horror|Music,13885,6.8,2007,159853624.559995,Sweeney Todd: The Demon Barber of Fleet Street
7413,Comedy,8363,7.0,2007,178637114.288716,Superbad
7414,Comedy|Music|Family|Fantasy|Animation,6477,5.6,2007,380037934.737444,Alvin and the Chipmunks
7415,Family|Animation|Adventure|Comedy,5559,5.6,2007,302454181.16610897,Bee Movie
7416,Animation|Comedy|Family,1267,6.7,2007,178082172.966038,Meet the Robinsons
7417,Drama|Romance,6023,7.0,2007,164938798.67266798,P.S. I Love You
7418,Comedy|Romance|Drama,4964,6.0,2007,230395891.17291403,Knocked Up
7419,Thriller|Drama|Mystery,3594,6.2,2007,81574582.3902933,The Number 23
7420,Horror|Action|Thriller,1992,6.3,2007,0.0,Planet Terror
7421,Adventure|Fantasy|Action|Thriller,1979,5.4,2007,303982451.227029,4: Rise of the Silver Surfer
7422,Comedy|Family|Fantasy|Romance,4523,6.6,2007,358080166.382383,Enchanted
7423,Crime|Drama|Mystery|Thriller,1949,7.1,2007,89166682.0035001,Zodiac
7424,Comedy|Horror,46302,4.8,2007,0.0,Drive Thru
7425,Crime|Thriller,298,6.4,2007,327397706.037387,Ocean's Thirteen
7426,Comedy|Adventure|Fantasy|Action|Science Fiction,1273,6.0,2007,100548976.258476,TMNT
